,username,vote,review,rating
67,文刀大土申,150,是难得回归质朴的老谋子，个人评价体系中张艺谋近年最佳了，作为老电影人的胶片情怀，释放地动人。以胶片、幕布、礼堂放映这些极具时代印记的种种为载体，讲述大时代背景下小人物的悲欢，对胶片时代致敬缅怀的同时带着悲悯之心。只是遗憾于我们，那段消失的也正如被黄沙吞没的胶片，可能再也看不到了。张译、范伟两位当然还是一如既往地好。有那么一秒钟，张九声刑满释放找刘闺女寻胶片再见面的那场戏，我在刘浩存的脸上，看到了当年章子怡的影子。,4
68,seabisuit,49,群众们在看《英雄儿女》，而我看到的是劳改犯的女儿，放映员的儿子，遗孤刘闺女和刘弟弟，每个人都为了自己的利益不停奔走忙捯打架揭发，互相拉扯没有人样儿地《活着》。戏里戏外看个电影从来都是那么的难，五味杂陈的心境也都不一样。和也比较喜欢的张艺谋导演的上一部《影》相似，值得玩味和咂摸的地方有很多。充满划痕的新闻影像，不愿提及的身世记忆，被沙漠掩埋的岂止是那两格胶片。说不上感动，带来更多的是循环着捆绑着让你接着看下去的恐惧。英皇主创见面场。,4
69,已注销,101,抱着很高的期待去看，但回馈给观众的就是浮于表面的情怀，情怀和感情是够了，但故事线真的清晰吗？国师说刘浩存是周冬雨接班人，老实说并不看好，这片里她只是中规中矩做到了不拉胯，但也并没有出彩。另外，张译这几年演角色感觉都是一副苦大仇深的模样，片里也用力过猛了，远不及范伟来的自然。还是期待一下接下来的悬崖之下吧。,2
70,赫恩曼尼,147,昨天给了三星，因为觉得情节不完整，关键性的信息隐去之后少了连接感和力量感，不疼不痒。后来才知道是因为审查，不得已删减了重要的情节、补了一个光明的结尾。于是一切都说得通了：银幕上能量满满的宣传片和一个14岁女孩的死、父亲的劳改下放和不顾一切的逃亡。一个共识是，审查是对艺术的伤害，那么今后的电影评分要不要将审查的影响考虑进去，或许是导演和观众的新课题？,4
71,恶魔的步调,38,我觉得国师现在这个状态反而更好，可能长城搞砸了，不再执着于大制作，包括前面舞台剧质感的影，还有这部短篇小说质感的一秒钟，把格局把空间做小了，反而他的一些东西能盛住，让人感觉到。,5
72,alain.proust,38,刘浩存扎着辫子穿着花棉袄在沙地里笨笨地跑过来，一下子就想起《我的父亲母亲》时的章子怡，我的心都化了。谢谢张艺谋为我们带来了这么多美好的“谋女郎”。,5
73,期待好明天,89,导演老了，时代感还原的很好，但是剧本一塌糊涂，人物动机不明，故事无厘头。为了写一首情诗而用力矫情。,2
74,凹凸,150,看似献给电影的情书，实则是一封历史的血书。温情背后是声泪俱下的控诉，14岁抗那么重的面粉，保卫科“正义”的毒打，新闻简报与龙标，经历删改依然能辨出几分原片的狠辣。（范伟老师演得太好了，而且这个复杂的角色身上，多少能看老谋子自身的投射,4
75,钾碳铀氟,55,"很遗憾只能给这个版本三星，虽然不知道看不到的那些戏具体长啥样，但能想象传递的情绪是什么。而当前版本给我最直观的感受就是主题分散，电影之神圣/亲情与和解/时代与命运，这三个主题完全没有相辅相成的效果，很多东西感觉都没演完。一个戏里戏外、过去现在遭遇同样命运的电影，莫大讽刺。
当然还是保留了不少优点。男主对女儿一秒钟影像的执念，还有告别那场戏的美好的误解，都非常感人（本以为是美好的欺骗，那样更感人一些）；加上张译也演得极好，从渴求/急躁/狂怒到挣扎/绝望/释然，思绪空白却已泪流满面，心如刀剐却力无所释，层次分明入木三分。
张艺谋的确是返璞归真，拒绝花里胡哨，除了大的幕的转换会有时间的省略，小的剪辑节拍几乎就是按现实时间1:1同步，这样叙事很真实很舒服（在当今社会的阅读速度下尤为珍奇）",3
76,后自愈,53,要放映的胶片被迫拖了几里地，上面布满划痕，有的人看着无动于衷，有的人看着泪流满面。被截取出来的一秒钟，一个人的大半生，于电影于历史，都是。,4
77,子戈,51,"不说张艺谋回归了吧，就说他这次终于拿出了一部水准之作。
你很难期待他在当下还能拍出《活着》，但至少，几经折腾，他还能拿出《一秒钟》这样的作品。
影片透着对电影深深的爱。
在那样一个压抑的年代，电影成了所有人逃避现实的梦境。
而一位父亲要在大屏幕上见女儿一面。
这部电影讲的是：想见女儿一面怎么就这么难。
那些暗暗的阻力，连缀起了一个时代的磨难。
最终，胶片被遗落在大漠里，随风而逝。
多么具有象征意味的一幕。
在残酷的环境里，电影将何以存身？
几十年前的故事，写的也是当下的悲情。",4
78,灰色堡垒,42,最大的感觉就是荒谬，就像在听噪音。上次的《归来》，主角从劳改农场逃出来见家人，也是撕心裂肺。上回是失忆的妻子，这回是划伤和弄丢的胶片。那个年代不知道多少人被命运锤得粗野而讷言，精神生活又很荒凉。虽然后来文艺复苏了，但是底子还是薄，所以张艺谋的电影老是让我感觉空。,3
79,卡斯特梅的雨季,0,不清楚发生“技术问题”之前是什么样子，现在有点荒诞喜剧的范式，不过也许龙标上的版号是[2019]这件事也蛮荒诞的。张译演得真好。,3
80,乌鸦火堂,59,由放一场电影引发的连锁事件，将一位电影工作者对一个时代的记忆进行了融合：颇具仪式感的“冲洗”胶片，对放映员的“神圣”塑造，观众看电影“过年”一般的欢呼雀跃，“两代人”对电影和胶片的执念。这是张艺谋新世纪后少见的强叙事电影，三位主角你来我往的“冲突”造就戏剧张力，有当年《有话好好说》时的韵味，故事里暗藏隐忍的情感表达，以及年代的隐喻，可供解(（shan）读（gai）的地方很多，“女儿”已成符号化的隐喻。一秒片段、一部电影、一夜纷争、一日追随、一段岁月、一生羁绊。,4
81,余小岛,142,就连那太短的一秒钟，最后也还是要消失在历史的沙漠中。,4
82,柯里昂,40,残影余像，很适合了，电影里是，电影外也是。范伟太厉害，我觉得他跟张译换着演都行，但张译就不一定能演好范伟的角色。,3
83,才不是冬天的海,66,某些短评倒是动动脑子，它就是加了女儿抗包致死那段就能让故事顺畅让人物动机可信服了吗？不能因为张艺谋好不容易讲了个小格局还是跟文革相关就把自己的大脑忘了吧？以及范伟的角色也并没有做成搞笑担当，反而是最丰满的角色，甚至比戏很多的张译还出彩，让人有可品的空间，依我看《一秒钟》的减法还没做到位，不要来来回回讲同一个你抢来我抢去的矛盾事件浪费时间，用一个又一个的误会推动剧情发展不会显得造化弄人，只会让人抓着人物的衣领子问“你解释两句会怎样？”或者问“这么简单的道理你都听不明白”，用一个文革降智并不可以解释剧本上这些问题。,2
84,西窗随笔,139,关键处的张译动机的删减太操蛋了，后面不得不补拍的光明尾巴很无奈，但这依然是极好的电影，非常喜欢。很少能看到这么简单纯净本真的电影了，张艺谋又回到了红高粱、活着、秋菊打官司、一个都不能少、我的父亲母亲时候的张艺谋。看到有人说这是《归来》的前传，也对，不过我更愿意看做是《活着》的别传。虽然并不直接讨论政治否臧时代，但每个人的悲苦里都有时代的烙印，文化的荒漠，对人的摧残，全都在了。,5
85,你说的不对,63,一部需要你自行脑补时代背景的电影 就算知道了被删减的部分 也想说一句 就这？？？ 感觉不是张艺谋拍的话 也不会这么大关注度 这么多退档啊啥的 真的不是营销吗？？？,2
86,獨孤島主,119,用“致敬”“情书”来形容实在太小看张艺谋了，回到熟悉的场地与语境，第五代怒发冲冠的力量立刻满血复活，看一秒钟的边缘人，放一秒钟的电影匠，无视一秒钟的坚强少女，是《英雄儿女》烈血群英的对照，也是如饥似渴时代真正的不灭心魂。,4
87,小鹏鹏kway,120,女主演技太烂,1
88,粉色少女陈17,70,我的妈啊，我是不是看了个假电影啊，怎么完全看不下去啊，而且新一代谋女郎啥玩意儿啊，演得做作就算了，一张嘴就直接送走我了,1
89,金葡君,66,我真是太难过了，昨天看了电影，本来想打三星，话都想好了，回家电影频道在播黑客帝国，流泪，想想人99年拍成这样，你张艺谋拿了多少资源多少钱，帮你捧成什么样，你就拍这？？永远活在过去，一点创新性没有，还特么用女演员炒作！！真特么后悔，就不该去看。。。气死了。,2
90,内陆飞鱼,18,《一秒钟》故事发生的时间点，正好是1970年代中期，片中放映的《英雄儿女》也是一部时代片，里面的很多演员，在他们或长或短的生命里，也正在遭遇和张九声、刘闺女差不多的苦难，作为真实的人，他们的生离死别和多数人差不多，这是电影内外难以磨灭的留白，大家都是大时代的牺牲品。,4
91,噗效愚,38,第一句话是“电影完了”，但全片拍得这么笨拙用力朴素生怕观众看不懂一遍一遍重复绝不是因为拍片子的人相信电影完了，而是希望电影完不了，所以不忍心批评它一遍一遍重复，只能更希望鼓励它的笨拙用力朴素。,4
92,居无间,117,太纯粹了，太好了。因为无比朴素，所以无比动人。最好的地方自然是对胶片「残体」的抢救过程，从众人抬起，到冲洗，再到吹干，那个时代对于电影的热爱跃然眼前。而整个过程，以及张九声与刘闺女「如父如女」的情感体认，被放置于白色的帘幕之下，他们似乎也成了电影本身。摄影极好，帘幕前的剪影有多么温柔，行走于沙漠上的人就有多卑微。只是那两格满载情感的胶片就这么被掩埋了。如此看，影片的题眼正是「身体」，被偷去做灯罩的胶片残体，张九声瘦骨嶙峋的躯体，以及14岁女儿被面粉重压下的小身板，这些能再延伸，电影将会更有力量。张艺谋是遗憾的，但现在的张艺谋已经足够好了。,5
93,天台上的夏洛克,24,久违的第五代电影重现银幕，象征主义绝对统摄全片，迫使叙事逻辑让位于符号，召回张艺谋黄金时期的作者特质。胶片被清洗、被掠夺、被丢弃、被掩埋，民族记忆亦被如此强暴对待，得到保存的只是表象，真实早已没入风沙，空留故人故事。在审查介入下被动地形成冰山，即便反复暗示背景，也破坏了情节的驱动力。虚构与现实、幕布前与后、创作与观看形为的互动形成了活跃隐喻。遗憾当然是人生常态，但希望导演有享受到这次拍摄的过程，电影之神的乍现就在不经意间，留给导演这样不甘心的“坏分子”。欣喜又悲伤，看到导演的用力，也看到他的乏力，摄影机背后那个坚韧的、顽强的、尚存一息的生命力仍在抵抗遗忘。哪怕只有一秒钟，也是那一整个已逝去时代的回光返照。这种性质的作品一旦勉强成立，客观的批评便不再显得必要。,5
94,孟浪,26,可能是张艺谋对第五代导演创作史的一次集中回溯和缅怀：茫茫沙漠中人物与天地的构图关系来源于《一个和八个》《黄土地》，张九声和刘闺女你追我赶的叙事逻辑来源于《边走边唱》《一个都不能少》，阶级身份差异及群像互害的政治背景来源于《霸王别姬》《活着》，张译刘浩存直拧扭捏的表演方式来源于《红高粱》《我的父亲母亲》……最值得玩味的并不是被删减的角色前史和强行补拍的煽情结尾，而是银幕上上演的反人性电影《英雄儿女》与银幕下两个时代牺牲品的讽刺对比——当盲从的群众在向一个扭曲的宣传品进行精神朝圣时，他们对于真正发生在身边的迫害和诬陷却置若罔闻，这完全是对“十七年”及“文革”两段错误历史之所以发生的双重映射。伤痕和反思确实是张艺谋这位“黑五类”出身的导演永远迈不过去的一个坎儿，不过就电影本身来说还是拍得平淡了点。,3
95,欢乐分裂,21,"被删减的真相，无限延宕的一秒钟，人生太短，一秒太长。非常可惜未被呈现的部分，才是整出戏的动机源头，因这一切无法说出口的悲情，才是让这位父亲日夜兼程不顾一切反反复复回味此一秒的真正原因，理顺这些逻辑，巨大的感染力才得以发挥。按目前成品看，效果打折是无疑的。

编剧的技巧是有的，但剧作核心冲突重点放在胶片的送和还，且因背景的虚焦，有种人工感，如同某些布景与表演都有失真感。

“夹道欢迎”的胶片如迎圣体，这个意象堪称全片最“惊悚”，可惜并未深入延展下去；幕布上反射的百态人间映照台下千篇一律崇敬的仰望脸孔，一个被定制的群体，“电影创造了一个空间，在这里观众遭遇现实。”

被沙尘掩埋的胶片，如在时光中蒙尘的记忆。可以选择删去或隐埋，但不会选择遗忘或原谅。",3
96,qw0aszx,22,难得看见张艺谋拍出了一次有效做减法的作品，不多费台词、配乐、冲突以及煽情，直接有效准确而且特别狠。这也更进一步显示关于女儿重要情节点的致命删减（不仅仅是死了这一结果，还有为了什么才死的）是多么的可惜，补拍的额外结局我们可以当作看不见，但是影片最核心、驱动着整个故事发生的源头和动机没了，这部片真的就立不起了，现在这打星也只能打给一部脑中幻想补齐的作品,4
97,寒枝雀静,16,2.5 / 开头搭建了不错的框架，“表演”的虚构性作交互内核绝对是可以足够充实的推进方式，胶片的交付/遗失也恰恰证明了这种试图将影像与现实叠合的可能。但问题是之后就完全僵住了，人物的塑造与关系推动完全只靠剧本直接给出的情节（甚至多是掩不住的巧合），演员的表演也愈发将这种叙事中蕴藏的情动与自身剥离开来（“我在表演”四个大字）。《红高粱》之后三十多年，张艺谋依然掉在这种文本是文本影像是影像最终只有文本叠加影像/影像翻译文本的尴尬里，依然只能把历史元素处理为干瘪的时代标志物，依然不凭靠某种与观众共享的预设就没法叙事没法塑造人物，依然只拍得出粗暴的观点而匮乏于论证的内容（恐怕愈发靠拢王小帅），也已经没什么多余的力气再作解读或批评了。（或许《大红灯笼高高挂》是一个美丽的意外吧）,3
98,木石子,29,上映前大概对电影有个预测，“上限《山楂树》”，果不其然猜对了。作为一部有历史纪实意义的电影，既没有对社会现实的反映，又对人物性格刻画不深，不可谓不失败。但话又说回来，这个责任不能全部归咎于张艺谋，再想看到国师八九十年代的辉煌着实不大可能，其实何止他，我们所有人都回不到那个年代了（毕竟时光不会倒流）。,3
99,kakakarl,29,"为了赢得《陆犯焉识》同人文创作大赛的胜利。
在继《归来》后，张艺谋再次创作了《一秒钟》。
从影迷的角度来说，大家齐心协力修复胶片，还有张译看到女儿流泪的镜头，十分让人动容。",3
100,孟浪,26,可能是张艺谋对第五代导演创作史的一次集中回溯和缅怀：茫茫沙漠中人物与天地的构图关系来源于《一个和八个》《黄土地》，张九声和刘闺女你追我赶的叙事逻辑来源于《边走边唱》《一个都不能少》，阶级身份差异及群像互害的政治背景来源于《霸王别姬》《活着》，张译刘浩存直拧扭捏的表演方式来源于《红高粱》《我的父亲母亲》……最值得玩味的并不是被删减的角色前史和强行补拍的煽情结尾，而是银幕上上演的反人性电影《英雄儿女》与银幕下两个时代牺牲品的讽刺对比——当盲从的群众在向一个扭曲的宣传品进行精神朝圣时，他们对于真正发生在身边的迫害和诬陷却置若罔闻，这完全是对“十七年”及“文革”两段错误历史之所以发生的双重映射。伤痕和反思确实是张艺谋这位“黑五类”出身的导演永远迈不过去的一个坎儿，不过就电影本身来说还是拍得平淡了点。,3
101,Morning,32,几段人声配的我都不太喜欢，和范伟无处不在的幽默都让人感觉很多很满，清洗胶片的过程数次让我想到了《放大》，安东尼奥尼那段摄影师冲洗照片的过程很长，又不着一言，是我觉得很本质的表达电影，这部里也有那么一点点，但范伟的角色确实话太多，以及仍旧要给每个角色的背后都设计那么一段苦难岁月，我也觉得很累。有趣的是，这电影里的角色似乎都不爱电影，范电影那是伴随权力，张九声是需要一个载体，刘闺女更不用说，只为了赔个灯罩，群众们显然就是看热闹，所以最后那个一秒钟的珍贵胶片埋在黄沙之下的真打动人，以往沙里淘金胶片不死，人灵魂灭了，你的影子还留在胶片上，但这里是反着的，我想象张艺谋就觉得把电影放在了一边，它就在那里，管你对它是什么态度，真正的电影说不定就是跟这样的寂静联系在一起的呢？,4
102,欢乐分裂,21,"被删减的真相，无限延宕的一秒钟，人生太短，一秒太长。非常可惜未被呈现的部分，才是整出戏的动机源头，因这一切无法说出口的悲情，才是让这位父亲日夜兼程不顾一切反反复复回味此一秒的真正原因，理顺这些逻辑，巨大的感染力才得以发挥。按目前成品看，效果打折是无疑的。

编剧的技巧是有的，但剧作核心冲突重点放在胶片的送和还，且因背景的虚焦，有种人工感，如同某些布景与表演都有失真感。

“夹道欢迎”的胶片如迎圣体，这个意象堪称全片最“惊悚”，可惜并未深入延展下去；幕布上反射的百态人间映照台下千篇一律崇敬的仰望脸孔，一个被定制的群体，“电影创造了一个空间，在这里观众遭遇现实。”

被沙尘掩埋的胶片，如在时光中蒙尘的记忆。可以选择删去或隐埋，但不会选择遗忘或原谅。",3
103,德卡的羊,122,80/100，简单到一个动力贯穿始终，却完全真挚，必须是张艺谋六十年经验才唤起的一次先验的结晶。不幸的人静默奔走在地形之上的夜色，挣扎的群氓渴望着机械的幻梦，权力在握的放映员动员劳动。与其拯救像这样成为宣传工具的电影唤起苍白的魂灵，还是该更珍爱眼前人。残破的音轨成了时代的哀嚎，被射光不断再现的一秒钟胶片刻录下的面孔也终会消逝，唯无言的动作牵绊起最珍贵的感情。几十年前是，现在是，两年后或者以后都是。,4
104,寒枝雀静,16,2.5 / 开头搭建了不错的框架，“表演”的虚构性作交互内核绝对是可以足够充实的推进方式，胶片的交付/遗失也恰恰证明了这种试图将影像与现实叠合的可能。但问题是之后就完全僵住了，人物的塑造与关系推动完全只靠剧本直接给出的情节（甚至多是掩不住的巧合），演员的表演也愈发将这种叙事中蕴藏的情动与自身剥离开来（“我在表演”四个大字）。《红高粱》之后三十多年，张艺谋依然掉在这种文本是文本影像是影像最终只有文本叠加影像/影像翻译文本的尴尬里，依然只能把历史元素处理为干瘪的时代标志物，依然不凭靠某种与观众共享的预设就没法叙事没法塑造人物，依然只拍得出粗暴的观点而匮乏于论证的内容（恐怕愈发靠拢王小帅），也已经没什么多余的力气再作解读或批评了。（或许《大红灯笼高高挂》是一个美丽的意外吧）,3
105,时间之葬,28,3.5。因为这个特殊的题材，和影片内外的“事故”，都让人天然对这部电影抱有更多同情。就影片本身来说，最大的亮点无疑是围绕着电影放映而展开的一系列描写，胶片、影院、放映员和观众一起，完成那个（曾经）令人激动的仪式。作为公路片的前奏其实有点乏力，收尾时又因为众所周知的原因只能隔靴搔痒。当然，大部分观众应该依然能读出控诉的意味，但我觉得经过电影这一载体，到底还是给那个年代加了一层美好的滤镜,4
106,LarryWho,34,太难看了，沙漠里是放了个唱民歌的音响吗？with 阿桢,2
107,木石子,29,上映前大概对电影有个预测，“上限《山楂树》”，果不其然猜对了。作为一部有历史纪实意义的电影，既没有对社会现实的反映，又对人物性格刻画不深，不可谓不失败。但话又说回来，这个责任不能全部归咎于张艺谋，再想看到国师八九十年代的辉煌着实不大可能，其实何止他，我们所有人都回不到那个年代了（毕竟时光不会倒流）。,3
108,黑色七月半,39,国师是想干啥喃 给我们展示他高超的摄影技巧以及科普胶片机的使用方法？？？前1/3还以为穿越到了<姜子牙>真人版 整体感觉是在捧那个女孩吧,2
109,居无间,117,太纯粹了，太好了。因为无比朴素，所以无比动人。最好的地方自然是对胶片「残体」的抢救过程，从众人抬起，到冲洗，再到吹干，那个时代对于电影的热爱跃然眼前。而整个过程，以及张九声与刘闺女「如父如女」的情感体认，被放置于白色的帘幕之下，他们似乎也成了电影本身。摄影极好，帘幕前的剪影有多么温柔，行走于沙漠上的人就有多卑微。只是那两格满载情感的胶片就这么被掩埋了。如此看，影片的题眼正是「身体」，被偷去做灯罩的胶片残体，张九声瘦骨嶙峋的躯体，以及14岁女儿被面粉重压下的小身板，这些能再延伸，电影将会更有力量。张艺谋是遗憾的，但现在的张艺谋已经足够好了。,5
110,kakakarl,29,"为了赢得《陆犯焉识》同人文创作大赛的胜利。
在继《归来》后，张艺谋再次创作了《一秒钟》。
从影迷的角度来说，大家齐心协力修复胶片，还有张译看到女儿流泪的镜头，十分让人动容。",3
111,迦南Canaan,152,电影里都是父女重逢的好结尾，而现实中连一秒钟的重逢都变得奢侈。皆大欢喜的Happy Ending无法复刻，现实中只有漫漫黄沙掩盖一切记忆。以痛心剜骨来形容苦难太过俗气，只能说这是一份来自电影的情书。张译已经和《亲爱的》大张大合的“大袈裟式”演技时期判若两人，断了珠子似得眼泪滚落，脸上却是麻木般的漠然，与对面的范伟你来我往的一番交手，看得我头皮发麻眼眶发酸，bravo,4
112,LOOK,20,3.5 张艺谋还是适合这种简单粗暴疯狂发泄不满的表达方式，比同题材但处心积虑的《活着》拍得好,4
113,天台上的夏洛克,24,久违的第五代电影重现银幕，象征主义绝对统摄全片，迫使叙事逻辑让位于符号，召回张艺谋黄金时期的作者特质。胶片被清洗、被掠夺、被丢弃、被掩埋，民族记忆亦被如此强暴对待，得到保存的只是表象，真实早已没入风沙，空留故人故事。在审查介入下被动地形成冰山，即便反复暗示背景，也破坏了情节的驱动力。虚构与现实、幕布前与后、创作与观看形为的互动形成了活跃隐喻。遗憾当然是人生常态，但希望导演有享受到这次拍摄的过程，电影之神的乍现就在不经意间，留给导演这样不甘心的“坏分子”。欣喜又悲伤，看到导演的用力，也看到他的乏力，摄影机背后那个坚韧的、顽强的、尚存一息的生命力仍在抵抗遗忘。哪怕只有一秒钟，也是那一整个已逝去时代的回光返照。这种性质的作品一旦勉强成立，客观的批评便不再显得必要。,5
114,晚不安,17,意思不大。可供玩味之处不在影像本体，而在虚构情节与现实境遇的互文之中：对“技术原因”的率先发明和预见性的控诉，以及张译-范伟（导演-权力机构）的二元象征，令人错愕地恰如其分。远看《无人区》被禁，近看《八佰》被撤，详加对照之下，能意识到删改固然伤筋动骨，但不会彻底撼动电影的气质。既然张艺谋坦言“不想写政治，只想讲故事”，那么遮掩的背景与动机，势必影响到观众对人物情感的代入，在这一点上倒不如同样取材自《陆犯焉识》的《归来》。该如何切入这部被宣传为“情书”的电影？剔除公路、动作抑或科教的类型元素，直击人心的反倒不是张译看到女儿的泪如雨下，而是黑场前那两格胶片于滚滚黄沙中被抛弃、被践踏、被掩埋的悲愤。但又想到《牯岭街》结尾小猫王的磁带被弃置一幕，这暴戾能否比起上杨德昌的克制呢？至于刘浩存，灵气欠奉。,3
115,闵思嘉,142,原本的结尾是狠厉残酷的，像一把钝刀子来回割筋脉，死不了，要的就是活着的苦痛。现在的版本只能说已经是最好的办法了。多出来的两年后，是一个时代的句号与省略号。少下去的几秒钟，是看破不说破的血痂。个人觉得是张艺谋近年来最好的作品。当然，如果是最开始的版本。现在的版本，反而因为这种修剪的痕迹，而成为了另一种好与当代史。,4
116,张劳动,14,看个电影像过年一样的日子一去不复返，夕阳无限好，只是近黄昏。最大的主题其实应该是回望那段历史，但现在大家的关注点基本都在胶片上了吧。胶片上的内容反而无法提及太多，父亲被迫害，被简单的理解为了打架劳改。到了国师的位置，很多话不能说明白，他内心可能并不是说为了拍这段历史而拍，可能就是自己感兴趣，觉得自己熟悉。结果还是被人说屁股歪。靠黑而得奖。果然魔幻现实主义。,4
117,昭和惊弓鸟,128,蛮有意思的是，片中主要人物没有一个是真正为了电影去参与这场仪式，电影以外的生存之苦让他们无暇再顾及电影艺术。而现实中审片的也没人在乎电影该去表达什么，大删大改之余还要金鸡临时撤片，低调上映低调下映，可不就戏如人生嘛。,4
118,风华无声寂,34,我其实可以理解导演的创作意图，对于一个时代的侧面构画和对于电影的情怀，但我单纯的不喜欢这个故事，也不喜欢两个主角。我能理解他们在这个背景下的难处，但就是不喜欢男主角因为对方是个小女孩就任由她诬陷，有什么话都不说清楚；也不喜欢女主角做坏事理直气壮的样子，即便她有苦衷。这两个人在我的雷点上反复跳舞，烦得我别的都看不进去了。,3
119,夜第七章,119,看到一秒钟的胶片没入黄沙中，真的太戳中我了。我小时候，放电影也是这样的大事。我们自己，又丢失了什么？张艺谋没说，但意在言外。能看到熟悉的张艺谋，真好！,5
120,内有恶犬,116,消失在柏林主竞赛门口的《一秒钟》，就是被这个时代永远埋进黄沙里的两格胶片。,4
121,阿暖,128,毫无疑问是近几年看过最好的张艺谋作品。即使无法明说，你依然能直观地从三个主角身上感受到人性的复杂隐忍，以及这背后历史的碾轧。从互相伤害到互相帮助，某种程度上，他们都像是故事最开始扭成肠子的胶卷，在时代的黄沙里被卷得污浊不堪；又随着一场放映，慢慢被洗出淳朴的、温情的自我。,4
122,有心打扰,14,「缺席」的死亡，让那「一秒钟」显得不那么珍贵，让最后被掩埋消逝的「一秒钟」显得不那么痛彻心扉。,3
123,奶 嘎 牛,38,胶片电影时代的情怀，在物质生活匮乏那个年代一尺尺的胶片寄托所有人的精神寄托。三位主演老中青三代演员演技很棒。,5
124,BD中字,59,有情怀，有感动，剧情完整，演技一流。张艺谋就是张艺谋。一颗星给张译。一颗星给范伟。感谢主办方不散赐座。,5
125,mirika,44,这样的电影会越来越少，就真的是且看且珍惜。,5
126,做你的影子,31,看了两遍，第一遍是第一版，第二遍是院线版，味道淡了，但是不自恋，最后胶片被沙子埋了，是啊，过去就是过去呢，在美好也过去呢，是悲剧嘛，是悲剧，但还是要面对未来。,5
127,路西法尔,17,周五就看过这片了，一直迟迟没有动笔，刚刚才想通：虽然张艺谋为影片设置了大量解读的空间，但我却失去了解读的欲望。对影片的前提——失去了女儿的劳改犯父亲越狱去看宣传片中的女儿最后一秒，我隐隐地感到不适。看完这一秒，会发生什么？所有人都能想到：劳改犯将被抓回农场，等待“拨乱反正”。谁害了他又害了他女儿？好像没有谁，只能怪“时代”，总之是说不清。六年前我还能给《归来》四星，但从去年起我的怒槽已经爆表，攻击欲越来越强，侵略性越来越强，现在回过头再看这种悲悲戚戚的伤痕文学，无感了。,3
128,gegemoon,26,众人冲洗照片的场景不知是不是他对集体场面（参考奥运会开幕式）的恶趣味再次发作，但最后小女孩在沙丘中奔跑很容易让人想起章子怡当年那段奔跑。因技术故障而推迟放映，不仅是这部电影里的情节，也是现实。老谋子说这是他给电影的一封情书，试着复述自己对那个年代的记忆。可惜这封情书被涂了又改，记忆也像那卷被拖了一路的胶片，画面已经磨损，声音已经扭曲。,4
129,巴伐利亞酒神,15,当一袭褴褛的张译从荒凉的大漠中走出来时，还以为闯进了《德州巴黎》的片场。废土风的造型和沙漠公路的追逐，又给人一种《无人区》的错觉。但直到农场大礼堂和放映员范电影的出现，这出披着荒诞外壳的残酷大戏才真正上演。一个逃出劳改农场只为看一眼胶片上的女儿，一个不惜一切偷胶片只为做一个灯罩，另一个只想保住放映员这份工作。这三个心愿原本并不冲突，却在阴差阳错中搅合在一起，就像那个宛若驴肠子的22号电影胶片。其中范伟饰演的范电影，令人印象深刻：因为精通电影放映技术，他在大礼堂俨然上帝一般的存在，然而离开这里，他什么也不是，为最后的举报和仅存的一份善良埋下伏笔。总而言之，在那个残酷的年代，三个小人物的命运就像这部电影的命运那般多舛，值得张艺谋为此等待多年。尽管我们都知道，这可能并不是一个真正完美的版本。,4
130,太常寺协律郎,14,心疼译宝，下次能洗干净演部电影吗？,4
131,华盛顿樱桃树,12,两年后张译在沙中试图寻找那一秒钟的胶片的时候，全场观众哄堂大笑。可是在笑什么呢？这不是最悲哀的一幕吗？一个人就这么消失在世上，连一秒钟的底片也被时代的沙尘淹没，所以到底在笑什么？这么努力的拍电影到底是为什么呢？为了让你笑吗？,3
132,朴九月,33,刘浩存和弟弟演得好差好差好差啊！最后那个镜头差点以为要和张译终成眷属了？！😡😡,3
133,鬼腳七,11,你看，谁值一部电影啊，连一秒钟都不值，连两格胶片都不值。大多数人就是破报纸，我们连在一起就是烂肠子。时代黄沙遍野，风一吹什么痕迹都留不下。“两年后”，我们一起防风固沙，建设新农村呗，下面埋了啥不重要。,4
134,吃胶片的考拉,20,从一整个时代截取一瞬，24格胶片是电影中的一秒钟，一部片子也是历史的一秒钟。拍回大西北的张艺谋无疑拍出了他十年来最好作品。音乐极简，运镜沉稳，对白也能不要就不要，但就是这种质朴的风格，才完美配合了那个质朴的年代、那些普通人和他们的故事。你完全想不到自己会被一个简单的动作，一句简单的台词，感动到向张艺谋致以最高的敬意。确实，一秒钟太短，但电影能在时间的洪流中将它记录下来，让我们无数次重温。好的片子，一百遍都不够。,4
135,思郁,15,意在言外,4
136,galiluo,327,整体而言水准不减，范伟一直在神的状态里。张译确实登上了新的高度。临近结尾处，新“谋女郎”刘浩存在黄沙上与张译没有对话的交流，叠纸的小动作，还有带着笑的眼泪，也证明了自己是个合格的“谋女郎”。,4
